Hour,Temperature,Humidity,Wind_speed,Visibility,Dew_point_temperature,Solar_Radiation,Rainfall,Snowfall,Rented_Bike_Count
20,24.6,51,1.7,2000,13.7,0.07,0.0,0.0,2232
21,23.4,52,1.4,2000,12.9,0.0,0.0,0.0,2235
22,22.6,51,1.7,2000,11.9,0.0,0.0,0.0,1921
23,21.7,51,1.7,2000,11.1,0.0,0.0,0.0,1416
0,20.7,51,1.7,2000,10.1,0.0,0.0,0.0,1208
1,19.9,52,1.6,2000,9.7,0.0,0.0,0.0,946
3,18.8,56,1.2,2000,9.8,0.0,0.0,0.0,460
4,18.4,57,1.1,2000,9.7,0.0,0.0,0.0,277
5,18.1,57,1.4,2000,9.4,0.0,0.0,0.0,253
7,18.2,54,1.2,2000,8.7,0.42,0.0,0.0,410
8,19.1,53,1.7,1952,9.2,0.8,0.0,0.0,684
9,20.8,51,1.5,1973,10.2,1.65,0.0,0.0,787
10,22.5,48,1.6,1940,10.9,2.33,0.0,0.0,867
11,23.8,47,2.1,2000,11.8,2.59,0.0,0.0,1053
17,27.4,44,1.7,2000,14.0,1.17,0.0,0.0,2266
19,26.3,51,1.7,2000,15.3,0.18,0.0,0.0,2272
20,25.7,53,1.3,2000,15.3,0.03,0.0,0.0,2348
22,25.0,57,1.0,2000,15.8,0.0,0.0,0.0,1717
23,24.6,60,2.6,2000,16.3,0.0,0.0,0.0,1252
0,24.2,61,1.7,2000,16.1,0.0,0.0,0.0,900
1,23.7,64,0.8,2000,16.4,0.0,0.0,0.0,554
2,22.7,63,0.9,2000,15.2,0.0,0.0,0.0,387
3,21.9,63,1.3,2000,14.5,0.0,0.0,0.0,285
4,21.4,63,1.5,2000,14.0,0.0,0.0,0.0,206
5,21.1,64,1.5,2000,14.0,0.0,0.0,0.0,301
6,21.0,64,1.0,2000,13.9,0.03,0.0,0.0,486
7,20.9,66,1.4,2000,14.3,0.1,0.0,0.0,451
8,20.7,73,0.8,2000,15.6,0.3,0.2,0.0,670
9,21.1,72,1.0,1982,15.8,0.52,0.0,0.0,575
10,21.1,73,1.2,1957,16.0,0.4,0.0,0.0,217
11,20.6,82,1.0,2000,17.4,0.29,0.3,0.0,186
12,20.7,83,0.6,1244,17.7,0.32,0.0,0.0,71
13,20.3,87,1.0,771,18.0,0.31,0.5,0.0,99
14,20.2,89,1.0,1854,18.3,0.27,0.5,0.0,110
15,20.3,90,0.9,1356,18.5,0.34,0.0,0.0,59
16,20.2,91,1.2,1637,18.6,0.42,1.0,0.0,68
17,20.3,93,1.4,1684,19.1,0.32,1.0,0.0,104
19,20.4,94,1.1,1769,19.3,0.14,0.5,0.0,68
20,20.3,95,0.8,1372,19.4,0.02,1.0,0.0,48
21,20.3,96,1.0,1007,19.6,0.0,1.5,0.0,95
22,20.4,96,1.1,1641,19.7,0.0,0.5,0.0,71
23,20.4,96,0.6,1137,19.7,0.0,1.0,0.0,40
0,20.4,97,0.3,183,19.9,0.0,5.5,0.0,29
2,20.5,98,0.5,596,20.1,0.0,6.5,0.0,84
3,20.6,98,0.8,1986,20.2,0.0,0.5,0.0,136
4,20.6,97,0.5,1989,20.1,0.0,0.0,0.0,133
5,20.6,97,0.6,2000,20.1,0.0,0.0,0.0,174
6,20.7,97,0.9,2000,20.2,0.02,0.0,0.0,534
7,21.1,95,0.4,2000,20.2,0.14,0.0,0.0,1209
9,22.3,86,1.0,2000,19.8,0.42,0.0,0.0,1061
10,22.6,85,0.9,1996,19.9,0.38,0.0,0.0,768
11,23.2,82,1.1,1991,19.9,0.47,0.0,0.0,909
12,24.1,80,0.8,2000,20.4,0.72,0.0,0.0,1035
13,25.2,77,1.2,1951,20.8,1.06,0.0,0.0,1074
14,25.5,77,0.8,1957,21.1,0.75,0.0,0.0,1142
15,25.7,77,0.5,1875,21.3,0.48,0.0,0.0,1169
16,26.3,74,0.7,1580,21.2,0.52,0.0,0.0,1462
17,26.5,76,1.0,1400,21.9,0.36,0.0,0.0,1603
18,26.2,82,0.4,1408,22.8,0.21,0.0,0.0,1665
19,25.7,83,1.1,1011,22.5,0.08,0.5,0.0,794
21,25.1,86,0.3,870,22.5,0.0,0.0,0.0,1352
22,25.0,86,0.5,796,22.4,0.0,0.0,0.0,971
23,24.9,87,0.5,658,22.5,0.0,0.0,0.0,373
0,24.6,96,0.7,308,23.9,0.0,0.5,0.0,240
1,24.6,96,0.5,443,23.9,0.0,0.5,0.0,240
2,24.5,96,0.5,476,23.8,0.0,0.0,0.0,236
3,24.5,97,0.8,263,23.9,0.0,0.5,0.0,157
5,24.5,97,0.5,229,23.9,0.0,0.5,0.0,76
6,24.5,97,0.1,290,23.9,0.0,0.5,0.0,187
8,25.1,97,0.8,490,24.5,0.26,0.0,0.0,827
9,25.6,96,0.6,450,24.9,0.41,0.0,0.0,634
10,26.3,91,0.6,749,24.7,0.63,0.5,0.0,581
11,27.2,82,0.9,1093,23.8,0.93,0.0,0.0,792
12,28.1,73,2.1,1326,22.7,0.87,0.0,0.0,964
13,28.7,69,2.6,1546,22.4,1.02,0.0,0.0,991
14,29.2,67,2.8,1725,22.4,1.13,0.0,0.0,1052
15,29.4,68,2.3,1525,22.8,1.29,0.0,0.0,1106
16,28.7,70,3.2,1586,22.6,0.73,0.0,0.0,1344
17,28.7,71,2.9,1666,22.9,0.71,0.0,0.0,1923
18,28.4,75,2.4,1564,23.5,0.52,0.0,0.0,2931
19,28.2,72,1.6,1745,22.6,0.13,0.0,0.0,2328
20,27.7,76,1.8,1727,23.0,0.04,0.0,0.0,2048
21,27.3,78,1.2,1606,23.1,0.0,0.0,0.0,1936
23,26.9,79,0.1,1541,22.9,0.0,0.0,0.0,1298
0,26.7,79,0.9,1590,22.7,0.0,0.0,0.0,938
1,26.6,80,0.0,1485,22.8,0.0,0.0,0.0,787
2,26.3,84,0.3,1361,23.3,0.0,0.0,0.0,517
3,26.2,83,0.3,1294,23.0,0.0,0.0,0.0,322
4,26.1,85,0.6,1081,23.3,0.0,0.0,0.0,159
5,25.9,91,0.4,872,24.3,0.0,0.5,0.0,231
6,25.6,93,1.1,852,24.3,0.01,0.0,0.0,593
7,25.9,87,1.7,834,23.5,0.26,0.0,0.0,1279
8,26.3,84,2.1,973,23.3,0.48,0.0,0.0,1811
9,26.5,82,2.7,815,23.1,0.57,0.0,0.0,982
11,27.4,78,2.3,1164,23.2,1.11,0.0,0.0,805
12,27.4,80,2.7,1083,23.6,0.97,0.0,0.0,991
13,27.7,76,2.6,1258,23.0,1.0,0.0,0.0,959
14,27.8,76,3.1,1517,23.1,1.0,0.0,0.0,976
15,28.0,76,2.3,1437,23.3,1.0,0.0,0.0,1163
16,28.1,74,2.8,1559,23.0,1.06,0.0,0.0,1296
17,27.9,75,2.5,1643,23.0,0.75,0.0,0.0,1915
18,27.5,77,2.1,1897,23.0,0.46,0.0,0.0,3016
19,27.4,78,1.1,1899,23.2,0.27,0.0,0.0,2313
20,26.9,80,1.5,1806,23.1,0.09,0.0,0.0,2214
21,26.3,81,0.8,1910,22.7,0.0,0.0,0.0,2115
22,25.9,83,0.6,1827,22.7,0.0,0.0,0.0,1945
23,25.5,84,0.8,1906,22.5,0.0,0.0,0.0,1355
0,25.1,87,0.4,1800,22.7,0.0,0.0,0.0,1006
2,24.9,86,1.3,1469,22.3,0.0,0.0,0.0,600
3,24.9,86,2.0,1079,22.3,0.0,0.0,0.0,377
4,24.8,86,2.1,1103,22.2,0.0,0.0,0.0,241
5,24.8,84,1.4,1303,21.9,0.0,0.0,0.0,301
6,24.8,84,1.1,1426,21.9,0.0,0.0,0.0,665
7,25.0,83,1.0,1350,21.9,0.13,0.0,0.0,1321
8,25.5,80,1.8,1402,21.7,0.37,0.0,0.0,2114
9,26.6,73,2.2,1147,21.3,1.01,0.0,0.0,1240
10,27.4,70,2.4,1335,21.4,1.28,0.0,0.0,836
11,27.5,70,2.4,1719,21.5,1.07,0.0,0.0,887
14,29.5,62,2.7,1941,21.4,1.79,0.0,0.0,999
15,30.2,62,2.4,1806,22.1,1.91,0.0,0.0,1094
16,30.0,67,2.0,1698,23.1,1.46,0.0,0.0,1291
17,30.1,65,1.8,1923,22.7,1.36,0.0,0.0,1782
18,30.8,60,2.5,1793,22.1,1.43,0.0,0.0,2884
19,29.8,68,2.6,1749,23.2,0.81,0.0,0.0,2320
20,28.2,76,2.2,1888,23.5,0.08,0.0,0.0,2069
21,27.2,80,2.3,1870,23.4,0.0,0.0,0.0,1924
23,26.2,84,1.0,1646,23.2,0.0,0.0,0.0,1439
1,25.4,85,1.4,1663,22.6,0.0,0.0,0.0,1062
2,25.3,85,1.7,1594,22.5,0.0,0.0,0.0,783
3,25.2,83,1.1,1835,22.0,0.0,0.0,0.0,545
4,25.1,82,1.5,1336,21.8,0.0,0.0,0.0,307
5,24.8,86,1.6,1170,22.2,0.0,0.0,0.0,266
6,24.6,86,0.4,1119,22.0,0.02,0.0,0.0,356
8,26.1,74,0.7,1254,21.0,0.87,0.0,0.0,787
9,27.0,70,1.1,1393,21.0,1.15,0.0,0.0,909
10,27.8,68,2.1,1490,21.3,1.29,0.0,0.0,910
11,29.0,65,2.0,1642,21.7,2.22,0.0,0.0,945
12,30.2,58,2.3,1359,21.0,2.64,0.0,0.0,1039
14,30.7,59,2.9,1612,21.7,2.05,0.0,0.0,1038
15,31.1,59,2.3,1929,22.1,2.34,0.0,0.0,1058
16,31.7,55,2.3,1895,21.5,2.16,0.0,0.0,1177
17,31.5,53,3.7,1974,20.7,2.02,0.0,0.0,1433
19,30.4,59,2.4,1972,21.4,0.69,0.0,0.0,1797
20,29.2,63,1.7,1988,21.4,0.1,0.0,0.0,2023
21,28.2,64,2.8,2000,20.7,0.0,0.0,0.0,2011
22,27.6,70,2.7,1994,21.6,0.0,0.0,0.0,1682
0,26.0,82,1.9,1674,22.6,0.0,0.0,0.0,1143
1,25.5,83,2.3,1576,22.3,0.0,0.0,0.0,868
3,24.8,86,0.2,1354,22.2,0.0,0.0,0.0,443
4,24.6,86,0.1,1358,22.0,0.0,0.0,0.0,278
5,24.5,85,0.7,1345,21.8,0.0,0.0,0.0,223
6,24.8,83,0.2,1534,21.7,0.02,0.0,0.0,292
7,25.2,80,0.2,1551,21.4,0.18,0.0,0.0,402
8,26.2,75,0.9,1560,21.4,0.77,0.0,0.0,613
9,27.0,71,1.0,1518,21.2,0.97,0.0,0.0,715
10,28.5,66,1.7,1319,21.5,1.83,0.0,0.0,701
11,28.7,64,1.3,1332,21.2,1.53,0.0,0.0,712
12,30.1,58,1.6,1491,20.9,2.15,0.0,0.0,803
13,31.4,53,3.2,1695,20.6,3.28,0.0,0.0,810
14,32.4,50,2.0,1735,20.6,3.13,0.0,0.0,822
15,32.9,49,2.6,1631,20.7,2.81,0.0,0.0,946
16,32.8,52,3.0,1803,21.6,2.28,0.0,0.0,1125
17,32.7,52,3.0,1872,21.5,1.96,0.0,0.0,1247
18,32.2,55,2.4,1769,22.0,1.28,0.0,0.0,1466
20,29.2,72,2.1,1932,23.6,0.09,0.0,0.0,2058
21,28.1,74,3.1,1840,23.0,0.0,0.0,0.0,1924
22,27.5,77,0.9,1778,23.0,0.0,0.0,0.0,1607
1,25.9,83,1.3,1520,22.7,0.0,0.0,0.0,498
4,24.6,84,0.7,1373,21.7,0.0,0.0,0.0,211
5,24.3,85,1.0,1496,21.6,0.0,0.0,0.0,324
6,24.0,85,0.9,1569,21.3,0.02,0.0,0.0,703
7,24.5,73,0.9,1901,19.3,0.36,0.0,0.0,1344
8,26.4,69,0.5,1559,20.2,1.09,0.0,0.0,1935
9,28.0,64,1.0,1682,20.5,1.35,0.0,0.0,1014
10,29.8,54,1.8,1737,19.4,2.34,0.0,0.0,678
11,31.5,51,2.1,1498,20.1,2.83,0.0,0.0,688
13,33.0,51,2.5,1100,21.5,3.09,0.0,0.0,727
14,33.7,45,2.5,1843,20.1,3.23,0.0,0.0,691
16,33.3,46,3.1,1914,20.1,2.51,0.0,0.0,818
18,32.3,47,3.0,1961,19.5,1.26,0.0,0.0,2636
19,31.2,52,2.4,1990,20.1,0.57,0.0,0.0,2368
20,29.3,58,2.4,2000,20.1,0.09,0.0,0.0,2362
21,28.0,64,1.5,2000,20.5,0.0,0.0,0.0,2241
22,27.2,69,1.7,2000,21.0,0.0,0.0,0.0,1934
23,26.6,75,1.5,1996,21.7,0.0,0.0,0.0,1285
0,26.4,76,1.2,2000,21.8,0.0,0.0,0.0,1003
1,25.8,78,0.4,2000,21.6,0.0,0.0,0.0,692
4,24.4,80,1.0,1112,20.7,0.0,0.0,0.0,222
5,24.1,81,0.9,1646,20.6,0.0,0.0,0.0,372
7,24.4,75,1.0,841,19.6,0.35,0.0,0.0,1356
8,25.8,69,0.8,969,19.6,1.06,0.0,0.0,1955
9,27.5,60,2.2,1252,19.0,1.59,0.0,0.0,1031
11,30.4,53,1.8,1359,19.7,2.74,0.0,0.0,797
13,31.1,53,3.2,1162,20.3,2.63,0.0,0.0,763
15,31.9,51,3.3,1465,20.4,3.01,0.0,0.0,878
16,32.0,51,2.4,1402,20.5,2.55,0.0,0.0,1062
17,31.8,52,2.4,1438,20.7,1.93,0.0,0.0,1591
18,31.3,55,2.5,1550,21.1,1.2,0.0,0.0,2770
19,30.6,57,1.4,1529,21.1,0.58,0.0,0.0,2326
20,28.9,64,1.7,1567,21.3,0.1,0.0,0.0,2174
21,27.9,69,1.9,1194,21.6,0.0,0.0,0.0,2273
0,26.2,79,0.7,850,22.2,0.0,0.0,0.0,1002
1,25.7,80,0.2,805,21.9,0.0,0.0,0.0,741
2,25.2,82,0.4,791,21.9,0.0,0.0,0.0,526
3,24.7,84,0.7,694,21.8,0.0,0.0,0.0,381
4,24.3,83,0.7,621,21.2,0.0,0.0,0.0,266
5,23.9,83,0.4,780,20.8,0.0,0.0,0.0,327
6,23.7,83,0.1,713,20.6,0.03,0.0,0.0,695
7,24.2,74,0.7,656,19.2,0.35,0.0,0.0,1308
8,25.8,71,0.4,760,20.1,0.93,0.0,0.0,1944
9,27.2,59,0.4,948,18.4,1.18,0.0,0.0,982
10,28.9,61,1.5,941,20.6,2.04,0.0,0.0,722
11,30.2,53,2.2,1143,19.5,2.77,0.0,0.0,701
12,31.2,51,2.0,1101,19.8,2.96,0.0,0.0,780
13,32.1,51,2.3,776,20.6,2.96,0.0,0.0,778
14,32.7,49,1.5,765,20.5,2.62,0.0,0.0,762
15,32.9,46,2.5,1248,19.7,2.9,0.0,0.0,776
16,33.1,42,2.9,1712,18.4,2.52,0.0,0.0,912
17,32.6,46,2.8,1560,19.4,1.95,0.0,0.0,1596
18,32.0,50,2.6,1374,20.2,1.25,0.0,0.0,2692
19,30.6,54,2.8,1531,20.2,0.59,0.0,0.0,2281
20,28.8,66,1.9,1209,21.8,0.09,0.0,0.0,2202
21,28.0,69,1.8,1140,21.7,0.0,0.0,0.0,2188
23,26.4,76,0.6,959,21.8,0.0,0.0,0.0,1354
0,25.9,76,1.3,984,21.3,0.0,0.0,0.0,1068
2,24.8,80,1.5,888,21.1,0.0,0.0,0.0,591
4,24.0,87,0.9,582,21.6,0.0,0.0,0.0,231
5,23.6,88,0.2,604,21.4,0.0,0.0,0.0,329
6,23.3,83,0.2,875,20.2,0.02,0.0,0.0,672
8,25.5,65,0.9,833,18.4,1.1,0.0,0.0,1993
9,27.6,62,1.5,1043,19.6,1.76,0.0,0.0,985
10,29.4,56,2.2,1153,19.7,2.38,0.0,0.0,695
13,32.6,47,2.7,1641,19.8,3.36,0.0,0.0,798
14,33.1,47,2.5,1785,20.2,3.26,0.0,0.0,722
15,33.7,41,2.5,1924,18.6,3.04,0.0,0.0,827
16,33.7,43,2.7,1890,19.3,2.55,0.0,0.0,1017
17,34.0,44,2.3,1891,20.0,1.95,0.0,0.0,1536
18,33.0,51,2.4,1566,21.5,1.23,0.0,0.0,2640
19,31.6,58,2.3,1556,22.3,0.56,0.0,0.0,2245
20,29.8,62,2.9,1931,21.7,0.08,0.0,0.0,2114
21,28.8,69,2.4,1619,22.5,0.0,0.0,0.0,2122
22,28.0,76,1.5,1542,23.3,0.0,0.0,0.0,1870
23,27.2,78,1.9,1601,23.0,0.0,0.0,0.0,1318
0,26.7,80,1.4,1465,22.9,0.0,0.0,0.0,1041
1,26.1,81,1.6,1409,22.5,0.0,0.0,0.0,773
2,25.7,84,0.1,1293,22.7,0.0,0.0,0.0,557
3,25.4,84,0.9,1174,22.4,0.0,0.0,0.0,428
4,25.1,83,0.0,1253,22.0,0.0,0.0,0.0,267
5,24.9,83,0.3,1207,21.8,0.0,0.0,0.0,327
7,25.2,75,0.6,1056,20.4,0.34,0.0,0.0,1251
8,26.6,70,1.3,1062,20.6,1.01,0.0,0.0,1896
10,29.8,59,1.2,973,20.9,2.32,0.0,0.0,641
11,31.6,54,1.3,990,21.1,2.84,0.0,0.0,791
12,32.6,51,2.1,800,21.1,3.21,0.0,0.0,822
13,32.4,54,2.4,708,21.8,2.5,0.0,0.0,805
14,33.4,52,2.7,685,22.1,2.67,0.0,0.0,741
15,34.1,45,2.4,1110,20.4,2.88,0.0,0.0,794
16,34.3,45,2.3,1466,20.6,2.47,0.0,0.0,928
17,34.3,44,2.1,1704,20.2,1.87,0.0,0.0,1468
18,33.9,42,2.0,1969,19.1,1.25,0.0,0.0,2419
19,32.9,44,2.0,1985,19.0,0.59,0.0,0.0,2084
21,29.8,59,1.4,2000,20.9,0.0,0.0,0.0,1869
23,28.2,70,1.3,1811,22.2,0.0,0.0,0.0,1426
0,27.5,73,1.1,1834,22.2,0.0,0.0,0.0,1132
1,27.0,74,1.1,1833,21.9,0.0,0.0,0.0,945
2,26.4,72,0.2,1766,20.9,0.0,0.0,0.0,684
3,26.1,74,0.1,1683,21.0,0.0,0.0,0.0,477
5,25.0,78,0.3,1474,20.8,0.0,0.0,0.0,292
6,24.9,76,0.0,1473,20.3,0.02,0.0,0.0,381
8,27.4,63,0.9,1043,19.7,1.03,0.0,0.0,720
9,29.6,57,0.9,977,20.1,1.71,0.0,0.0,729
11,32.9,45,2.1,1020,19.3,2.72,0.0,0.0,676
12,34.2,35,1.8,1528,16.5,3.14,0.0,0.0,735
13,35.2,34,1.8,1636,16.9,3.21,0.0,0.0,727
14,36.3,34,1.3,1493,17.9,3.17,0.0,0.0,682
15,36.5,35,3.0,1355,18.5,2.71,0.0,0.0,785
17,36.3,36,3.1,1972,18.8,1.91,0.0,0.0,1011
18,35.0,42,2.9,1953,20.1,1.26,0.0,0.0,1202
19,33.4,51,2.6,2000,21.8,0.59,0.0,0.0,1423
21,30.2,54,1.8,2000,19.8,0.0,0.0,0.0,1731
22,29.4,55,1.4,2000,19.4,0.0,0.0,0.0,1588
23,28.8,56,1.6,2000,19.1,0.0,0.0,0.0,1288
0,28.1,56,0.2,2000,18.4,0.0,0.0,0.0,1088
1,27.3,60,0.8,2000,18.8,0.0,0.0,0.0,772
2,26.8,63,0.6,2000,19.1,0.0,0.0,0.0,587
3,26.3,63,0.2,2000,18.6,0.0,0.0,0.0,438
4,25.9,71,0.3,2000,20.2,0.0,0.0,0.0,270
5,25.5,72,0.4,2000,20.0,0.0,0.0,0.0,256
6,25.3,73,0.6,1979,20.1,0.02,0.0,0.0,286
7,25.8,67,0.9,1773,19.1,0.34,0.0,0.0,360
8,27.9,60,0.6,1835,19.4,1.06,0.0,0.0,477
9,30.5,54,0.9,1907,20.1,1.71,0.0,0.0,526
10,32.2,50,0.8,1881,20.4,2.29,0.0,0.0,522
11,33.8,45,1.9,1928,20.2,2.74,0.0,0.0,499
12,35.5,39,1.9,1803,19.4,3.05,0.0,0.0,560
14,37.4,34,2.3,1860,18.8,3.05,0.0,0.0,565
15,37.5,33,2.0,1816,18.4,2.32,0.0,0.0,632
16,37.8,31,2.5,1929,17.7,2.46,0.0,0.0,771
17,37.6,33,2.1,1837,18.5,1.82,0.0,0.0,965
18,36.3,35,3.0,1860,18.3,0.89,0.0,0.0,1212
19,34.5,47,2.8,1762,21.5,0.42,0.0,0.0,1478
22,31.7,51,1.4,1742,20.3,0.0,0.0,0.0,1346
23,31.2,52,1.5,1670,20.1,0.0,0.0,0.0,1030
0,30.6,50,2.3,1631,18.9,0.0,0.0,0.0,792
1,30.0,52,1.5,1774,19.0,0.0,0.0,0.0,542
2,29.7,53,1.4,1682,19.0,0.0,0.0,0.0,382
3,29.6,50,2.1,1970,18.0,0.0,0.0,0.0,238
5,29.3,55,1.6,2000,19.3,0.0,0.0,0.0,310
6,29.2,58,1.7,2000,20.0,0.01,0.0,0.0,652
7,29.3,58,0.8,2000,20.1,0.23,0.0,0.0,1241
8,30.0,56,0.9,2000,20.2,0.54,0.0,0.0,1889
11,32.7,48,2.2,1908,20.2,2.53,0.0,0.0,611
12,34.1,47,2.3,1862,21.1,2.94,0.0,0.0,655
13,33.8,47,1.7,1887,20.9,1.57,0.0,0.0,688
14,34.3,45,2.2,1967,20.6,1.64,0.0,0.0,670
15,35.4,46,2.2,1861,22.0,2.48,0.0,0.0,739
16,34.8,47,2.2,1839,21.8,1.32,0.0,0.0,960
17,34.8,49,3.0,1866,22.5,1.37,0.0,0.0,1310
19,32.6,58,3.2,1962,23.2,0.45,0.0,0.0,2112
20,31.5,61,1.8,2000,23.0,0.07,0.0,0.0,2051
22,30.3,60,1.8,2000,21.6,0.0,0.0,0.0,1697
0,29.6,61,1.0,2000,21.2,0.0,0.0,0.0,874
1,29.1,64,1.2,2000,21.5,0.0,0.0,0.0,715
3,28.2,65,0.3,1999,20.9,0.0,0.0,0.0,332
4,27.8,67,0.2,1982,21.1,0.0,0.0,0.0,218
5,27.5,70,0.1,1976,21.5,0.0,0.0,0.0,306
6,27.2,71,0.8,1920,21.4,0.02,0.0,0.0,673
7,27.8,63,1.2,1781,20.1,0.32,0.0,0.0,1213
8,29.9,59,0.8,1727,21.0,1.03,0.0,0.0,1820
9,31.7,59,1.0,1706,22.6,1.69,0.0,0.0,926
10,32.4,54,0.9,1631,21.8,1.45,0.0,0.0,610
11,33.9,46,1.6,1387,20.6,2.15,0.0,0.0,620
12,34.5,50,1.4,1901,22.5,1.89,0.0,0.0,671
13,36.4,41,1.3,1655,21.0,2.86,0.0,0.0,688
14,35.8,49,2.8,1264,23.4,2.4,0.0,0.0,649
17,34.9,51,2.2,1235,23.2,0.98,0.0,0.0,1297
18,34.9,53,2.2,1296,23.8,0.86,0.0,0.0,2300
19,33.1,57,2.2,1670,23.4,0.44,0.0,0.0,1968
20,31.1,63,2.0,1542,23.2,0.06,0.0,0.0,1834
21,30.2,65,2.3,1642,22.8,0.0,0.0,0.0,1899
22,29.8,66,3.2,1511,22.7,0.0,0.0,0.0,1773
0,28.9,66,2.2,2000,21.9,0.0,0.0,0.0,939
2,28.8,68,1.8,2000,22.2,0.0,0.0,0.0,499
3,28.9,69,2.8,1871,22.6,0.0,0.0,0.0,327
4,28.5,74,2.6,1549,23.4,0.0,0.0,0.0,212
5,28.3,74,2.4,1378,23.2,0.0,0.0,0.0,299
6,28.1,75,1.8,1092,23.2,0.01,0.0,0.0,657
7,28.3,72,2.0,1200,22.7,0.1,0.0,0.0,1171
8,28.7,70,3.5,1470,22.6,0.52,0.0,0.0,1893
10,30.7,61,2.8,1521,22.3,1.5,0.0,0.0,696
11,30.7,63,3.4,1323,22.8,1.13,0.0,0.0,749
13,32.3,56,3.0,1504,22.3,1.74,0.0,0.0,783
14,33.0,53,1.7,1357,22.1,1.73,0.0,0.0,754
15,34.0,50,3.0,1705,22.1,1.72,0.0,0.0,781
16,34.1,52,2.5,1304,22.8,2.23,0.0,0.0,977
17,33.2,56,2.2,1428,23.2,1.03,0.0,0.0,1412
18,32.2,58,2.5,1553,22.8,0.44,0.0,0.0,2416
19,31.7,60,2.3,1492,22.9,0.23,0.0,0.0,2039
20,30.9,67,1.7,1470,24.0,0.05,0.0,0.0,1935
21,29.7,74,2.2,1342,24.5,0.0,0.0,0.0,1811
23,28.0,77,1.9,1346,23.5,0.0,0.0,0.0,1289
0,27.7,78,1.2,1341,23.5,0.0,0.0,0.0,939
2,27.6,78,0.1,1289,23.4,0.0,0.0,0.0,498
3,27.7,76,0.2,1376,23.0,0.0,0.0,0.0,355
5,27.4,78,0.8,1301,23.2,0.0,0.0,0.0,306
6,27.4,77,0.7,1113,23.0,0.0,0.0,0.0,602
7,27.7,75,1.2,1103,22.8,0.1,0.0,0.0,1175
8,28.3,72,0.8,1165,22.7,0.34,0.0,0.0,1823
9,29.1,69,1.0,853,22.8,0.67,0.0,0.0,966
11,30.2,67,1.5,1003,23.3,0.87,0.0,0.0,614
13,32.4,54,0.7,896,21.8,1.41,0.0,0.0,628
14,33.0,56,2.5,879,23.0,1.33,0.0,0.0,706
15,33.1,58,1.9,882,23.7,0.87,0.0,0.0,774
16,33.5,57,2.8,989,23.8,1.55,0.0,0.0,920
17,33.1,59,2.9,1038,24.0,1.14,0.0,0.0,1394
19,32.3,63,2.1,1037,24.3,0.41,0.0,0.0,1994
20,31.0,68,1.4,1162,24.3,0.05,0.0,0.0,1790
21,30.0,74,2.7,1056,24.8,0.0,0.0,0.0,1868
23,29.0,79,1.2,971,24.9,0.0,0.0,0.0,1273
0,28.6,80,0.6,990,24.8,0.0,0.0,0.0,909
2,27.8,79,1.4,1049,23.8,0.0,0.0,0.0,537
3,27.6,80,1.6,929,23.8,0.0,0.0,0.0,371
4,27.3,85,1.6,671,24.5,0.0,0.0,0.0,218
5,27.2,86,0.8,657,24.6,0.0,0.0,0.0,295
6,27.2,85,0.1,702,24.4,0.02,0.0,0.0,647
8,28.5,76,0.9,725,23.8,0.59,0.0,0.0,1763
9,29.9,69,1.5,769,23.5,1.12,0.0,0.0,934
10,31.2,61,2.3,901,22.7,1.71,0.0,0.0,639
11,32.7,56,1.9,1034,22.7,2.57,0.0,0.0,619
13,35.3,48,2.5,880,22.6,2.89,0.0,0.0,653
14,34.1,57,1.8,667,24.3,1.13,0.0,0.0,507
16,35.0,55,2.8,835,24.6,1.56,0.0,0.0,905
19,32.0,68,3.0,1286,25.3,0.38,0.0,0.0,1657
20,30.7,73,2.8,1310,25.2,0.04,0.0,0.0,1565
22,29.9,74,2.0,1201,24.7,0.0,0.0,0.0,1507
23,29.7,76,1.2,1159,25.0,0.0,0.0,0.0,1182
0,29.4,78,2.1,1072,25.1,0.0,0.0,0.0,992
1,29.1,79,1.3,975,25.0,0.0,0.0,0.0,875
2,28.8,80,1.9,925,24.9,0.0,0.0,0.0,656
3,28.5,81,1.2,911,24.9,0.0,0.0,0.0,461
4,28.3,83,1.7,814,25.1,0.0,0.0,0.0,340
5,28.1,84,0.5,754,25.1,0.0,0.0,0.0,248
6,28.0,85,0.8,647,25.2,0.01,0.0,0.0,313
7,28.4,82,0.7,748,25.0,0.16,0.0,0.0,428
8,29.6,75,0.4,749,24.6,0.66,0.0,0.0,606
9,30.6,74,1.4,716,25.4,0.95,0.0,0.0,671
10,32.0,65,0.9,966,24.5,1.19,0.0,0.0,654
11,32.8,62,0.6,881,24.5,1.3,0.0,0.0,592
12,33.6,62,1.9,820,25.3,1.35,0.0,0.0,632
13,34.2,58,1.8,933,24.7,1.33,0.0,0.0,741
15,28.9,86,2.2,1592,26.3,0.26,7.3,0.0,468
16,28.6,82,3.4,1022,25.2,0.14,0.0,0.0,706
18,29.0,81,0.8,989,25.4,0.22,0.0,0.0,843
19,29.3,78,0.0,988,25.0,0.15,0.0,0.0,974
20,29.2,82,0.4,1000,25.8,0.01,0.0,0.0,1095
21,29.1,78,1.1,1362,24.8,0.0,0.0,0.0,1211
22,29.0,74,0.9,1652,23.8,0.0,0.0,0.0,1158
23,28.6,74,0.7,1807,23.5,0.0,0.0,0.0,1039
0,28.4,70,0.9,1945,22.3,0.0,0.0,0.0,921
